#TYPE Microsoft.Powershell.Utility.FileHash
"Algorithm","Hash","Path"
"SHA1","94C909E433A91EA701EC1E0C96D117EE5B40F557","iOS\Payload\sotn_iOS.app\assets\hdbin\mo_143.bin"
"SHA1","EDA7410541CE407680AF0F0A9D1839C15F8F5BF5","iOS\Payload\sotn_iOS.app\assets\hdbin\mo_144.bin"
"SHA1","2B659F811881D2E217D6837103B88CCF32B9D7D6","iOS\Payload\sotn_iOS.app\assets\hdbin\mo_145.bin"
"SHA1","9E3BBB6185EDC1123C28B8754F22846070ACFB46","iOS\Payload\sotn_iOS.app\assets\hdbin\mo_146.bin"
"SHA1","9E3BBB6185EDC1123C28B8754F22846070ACFB46","iOS\Payload\sotn_iOS.app\assets\hdbin\mo_147.bin"
"SHA1","CC8261F0BC6B5052FAA91887A217CD8C36188891","iOS\Payload\sotn_iOS.app\assets\hdbin\sel.bin"
"SHA1","A258C10C36672940A34608725B9EB0AFD94FA503","iOS\Payload\sotn_iOS.app\assets\movie\clip_2.ogv"
"SHA1","902365EC6A69B4154DACDAE14D385587938A91F5","iOS\Payload\sotn_iOS.app\assets\movie\clip_3.ogv"
"SHA1","40B9F01966E969EE5E74BDEF64A5736F65246B8D","iOS\Payload\sotn_iOS.app\assets\movie\clip_4.ogv"
"SHA1","CAC52602A26E6B58555D3A68BCD54DC6CD53A566","iOS\Payload\sotn_iOS.app\assets\pack\eu\otp0.bin"
"SHA1","504559D592879B007EDEBA1E2B29E017D6AFCA93","iOS\Payload\sotn_iOS.app\assets\pack\eu\otp1.bin"
"SHA1","CF1D82915AFEA8800C7684BFC3D283DA5F44379B","iOS\Payload\sotn_iOS.app\assets\pack\eu\plp0.bin"
"SHA1","4635B749AFEEB043FBFC40CDB08A972D1E8E37CF","iOS\Payload\sotn_iOS.app\assets\pack\eu\plp1.bin"
"SHA1","F39506815D885ECA68F6675ED5F0FC1DD1B9EE47","iOS\Payload\sotn_iOS.app\assets\pack\eu\plp2.bin"
"SHA1","E3245D09ADD93E09D851BC4FE4499950348DBA29","iOS\Payload\sotn_iOS.app\assets\pack\eu\plp3.bin"
"SHA1","31F092707852B4841C25E78D0EA9230D8B2D6A0D","iOS\Payload\sotn_iOS.app\assets\pack\eu\stp00.bin"
"SHA1","96ED3D24491A95B6D11D2DB7F1EA968AE3A2A8F9","iOS\Payload\sotn_iOS.app\assets\pack\eu\stp01.bin"
"SHA1","549DBB7CA6EAFB6DEA40F726EDCA2364BA16983C","iOS\Payload\sotn_iOS.app\assets\pack\eu\stp02.bin"
